Date,time,NO2,CO,C6H6
12/26/2004,10:00:00,88.11096505162827,1.5894830923140273,3
12/26/2004,11:00:00,84.70096505162826,1.1184047653199372,3
12/26/2004,12:00:00,102.06,1.9849511870689935,5
12/26/2004,13:00:00,104.16,1.9505629284451234,5
12/26/2004,14:00:00,79.73,1.0706183662593733,2
12/26/2004,15:00:00,65.93,0.9964774961912005,2
12/26/2004,16:00:00,88.23193010325656,1.5317456035171864,5
12/26/2004,17:00:00,108.57289515488483,2.1240390937250204,6
12/26/2004,18:00:00,117.79060606060604,2.3968370553557143,9
12/26/2004,19:00:00,147.61,3.4229999999999996,13
12/26/2004,20:00:00,131.16,3.455349120703438,13
12/26/2004,21:00:00,103.06,2.2240089178657074,7
12/26/2004,22:00:00,74.86,1.1454726745698367,3
12/26/2004,23:00:00,97.0385967699232,1.5754751627269625,5
12/27/2004,0:00:00,91.70096505162826,2.0004203886890495,7
12/27/2004,1:00:00,91.28956711675937,1.5778071137447869,3
12/27/2004,2:00:00,72.23,1.1079830284975598,2
12/27/2004,3:00:00,112.22,1.0047280175859319,1
12/27/2004,4:00:00,50.86,0.8798758665157633,1
12/27/2004,5:00:00,45.26,0.6560730554726724,0
12/27/2004,6:00:00,59.82,0.9290763000071032,1
12/27/2004,7:00:00,77.71,1.0309397938633098,3
12/27/2004,8:00:00,116.9639393939394,2.5121168814948027,9
12/27/2004,9:00:00,118.7139393939394,2.205074058400337,10
12/27/2004,10:00:00,108.49,2.1626435777848307,8
12/27/2004,11:00:00,106.34096505162826,1.8394966588417585,6
12/27/2004,12:00:00,94.94015873015873,1.85793781347619,6
12/27/2004,13:00:00,102.96612479036793,1.778258789159149,5
12/27/2004,14:00:00,83.71011904761905,1.339688149480416,5
12/27/2004,15:00:00,99.49193010325656,2.2953142928794223,8
12/27/2004,16:00:00,128.77666666666667,2.4288491207034357,10
12/27/2004,17:00:00,100.25289515488483,2.0260583913304155,6
12/27/2004,18:00:00,84.60386020651309,2.0735728547596723,7
12/27/2004,19:00:00,98.91096505162827,2.0942079466861294,8
12/27/2004,20:00:00,102.39096505162826,2.1091605845758177,8
12/27/2004,21:00:00,109.73,2.0718110292201026,7
12/27/2004,22:00:00,98.85096505162826,1.9053625554102172,6
12/27/2004,23:00:00,75.95,1.0864070344650225,3
12/28/2004,0:00:00,75.92,1.1943674589548046,4
12/28/2004,1:00:00,129.19,1.370585931254996,3
12/28/2004,2:00:00,132.51,1.3736332933653082,3
12/28/2004,3:00:00,136.37,1.3380233002786956,3
12/28/2004,4:00:00,132.96,1.2557753796962436,2
12/28/2004,5:00:00,126.73,1.174964828137491,1
12/28/2004,6:00:00,129.16,1.0493315347721826,1
12/28/2004,7:00:00,121.24096505162828,2.037239615581783,6
12/28/2004,8:00:00,117.13,3.623999999999999,15
12/28/2004,9:00:00,112.13,4.96804736211031,23
12/28/2004,10:00:00,119.21,3.146230769230771,15
12/28/2004,11:00:00,124.28333333333332,2.161799999999999,9
12/28/2004,12:00:00,116.08429838496163,2.2580657873701027,10
12/28/2004,13:00:00,129.43,2.9751192298908125,14
12/28/2004,14:00:00,130.52,2.8800718677805004,14
12/28/2004,15:00:00,116.48526343658989,2.2849640287769772,10
12/28/2004,16:00:00,131.59333333333333,3.0537227470770647,15
12/28/2004,17:00:00,124.125,2.951071867780501,14
12/28/2004,18:00:00,118.06526343658989,2.707113442579269,12
12/28/2004,19:00:00,115.38426343658988,2.4617083333333323,11
12/28/2004,20:00:00,115.97026343658989,2.5007083333333315,11
12/28/2004,21:00:00,112.79289515488483,2.8337456035171864,12
12/28/2004,22:00:00,91.75,1.972175663257274,6
12/28/2004,23:00:00,113.73,1.3879186983746348,3
12/29/2004,0:00:00,117.12,1.3499350519584346,2
12/29/2004,1:00:00,120.23,1.2880297761790576,2
12/29/2004,2:00:00,120.16,1.272775379696244,2
12/29/2004,3:00:00,124.6,1.1173788968824945,2
12/29/2004,4:00:00,127.02,1.3901542765787374,1
12/29/2004,5:00:00,130.33,1.1411718625099925,1
12/29/2004,6:00:00,133.05,1.2008227418065553,1
12/29/2004,7:00:00,130.99,1.094378896882494,2
12/29/2004,8:00:00,133.1,1.4092368105515591,3
12/29/2004,9:00:00,129.96,1.3012841726618711,2
12/29/2004,10:00:00,132.39,1.3772841726618708,3
12/29/2004,11:00:00,127.57,1.4556332933653084,3
12/29/2004,12:00:00,126.12,1.5555160952719305,4
12/29/2004,13:00:00,126.29,1.6285384614649718,5
12/29/2004,14:00:00,122.19,1.4607678538650566,4
12/29/2004,15:00:00,122.36,1.3742605115907274,4
12/29/2004,16:00:00,123.08,1.4560696124581824,4
12/29/2004,17:00:00,125.44,1.585875349846293,4
12/29/2004,18:00:00,129.945,2.0995491207034367,9
12/29/2004,19:00:00,130.365,2.0978982414068734,9
12/29/2004,20:00:00,132.8,1.7932023118392968,7
12/29/2004,21:00:00,128.39,1.496232361466434,4
12/29/2004,22:00:00,125.96,1.2918876898481224,3
12/29/2004,23:00:00,125.66,1.446822741806556,2
12/30/2004,0:00:00,125.68,1.1837280175859315,2
12/30/2004,1:00:00,125.87,1.397378896882494,2
12/30/2004,2:00:00,125.56,1.0450771382893682,1
12/30/2004,3:00:00,129.23,0.945982414068745,1
12/30/2004,4:00:00,129.06,0.9576806554756194,1
12/30/2004,5:00:00,129.34,0.8822841726618708,1
12/30/2004,6:00:00,132.00096505162827,0.8122841726618708,0
12/30/2004,7:00:00,131.9209650516283,0.9426332933653075,1
12/30/2004,8:00:00,142.4,1.3754464129957733,6
12/30/2004,9:00:00,142.86,1.2956446544026476,6
12/30/2004,10:00:00,134.3,2.0521731296444345,5
12/30/2004,11:00:00,132.16,1.9926096322941655,4
12/30/2004,12:00:00,131.34,2.0215622701838543,4
12/30/2004,13:00:00,132.54,2.0299113908872917,4
12/30/2004,14:00:00,132.11,2.0303078737010396,4
12/30/2004,15:00:00,132.48,2.1462841726618707,3
12/30/2004,16:00:00,132.78,2.119173129644434,5
12/30/2004,17:00:00,134.2,1.9466464828137495,4
12/30/2004,18:00:00,146.81,1.9266372575623731,8
12/30/2004,19:00:00,132.21,1.2550047043846404,5
12/30/2004,20:00:00,141.06,2.2607399080735404,10
12/30/2004,21:00:00,139.8,1.2837046246083015,5
12/30/2004,22:00:00,130.59,0.9811894484412474,3
12/30/2004,23:00:00,134.64,1.0509038250880776,4
12/31/2004,0:00:00,139.95,1.3080947242206233,6
12/31/2004,1:00:00,137.04,1.1707456035171864,4
12/31/2004,2:00:00,132.4809650516283,0.8715385691446846,3
12/31/2004,3:00:00,133.68096505162828,0.9073315347721822,1
12/31/2004,4:00:00,134.44096505162827,0.6398876898481213,0
12/31/2004,5:00:00,133.2909650516283,0.6542368105515584,0
12/31/2004,6:00:00,130.11,0.7722841726618707,0
12/31/2004,7:00:00,129.79,0.8862841726618704,1
12/31/2004,8:00:00,128.6,0.9983315347721816,1
12/31/2004,9:00:00,131.55,1.2295385691446845,3
12/31/2004,10:00:00,138.55,1.6367250510810571,5
12/31/2004,11:00:00,134.76,2.0653713710513086,4
12/31/2004,12:00:00,132.74,2.055208752997603,3
12/31/2004,13:00:00,133.69,2.143675407821892,6
12/31/2004,14:00:00,133.31,2.1188713710513074,5
12/31/2004,15:00:00,132.74,2.024260511590728,4
12/31/2004,16:00:00,133.02,2.175735629644434,5
12/31/2004,17:00:00,144.25,1.3521044656782064,7
12/31/2004,18:00:00,138.76,1.9685403349278259,6
12/31/2004,19:00:00,137.21,1.4248564629777656,5
12/31/2004,20:00:00,137.9,2.0164637952937325,5
12/31/2004,21:00:00,140.32,1.3834164331834193,5
12/31/2004,22:00:00,149.45,1.4145073422743277,5
12/31/2004,23:00:00,142.58,1.1472055836812032,4
1/1/2005,0:00:00,147.33,1.2022529457915148,4
1/1/2005,1:00:00,113.9534220280646,1.4433491207034368,8
1/1/2005,2:00:00,148.15,1.2636982414068738,7
1/1/2005,3:00:00,151.23,1.2156982414068742,7
1/1/2005,4:00:00,133.928,0.709396482813749,5
1/1/2005,5:00:00,104.39687335448727,1.1459438449240609,4
1/1/2005,6:00:00,101.36,1.2187456035171857,5
1/1/2005,7:00:00,91.72,1.0739849120703442,4
1/1/2005,8:00:00,88.73,1.225850636633551,3
1/1/2005,9:00:00,91.64,1.0029510962658452,2
1/1/2005,10:00:00,104.39976850937211,0.988509321114537,4
1/1/2005,11:00:00,123.02993010325656,1.180380695443645,5
1/1/2005,12:00:00,133.7,1.6904438449240606,7
1/1/2005,13:00:00,161.29,2.274666666666665,8
1/1/2005,14:00:00,156.63,2.1513491207034363,8
1/1/2005,15:00:00,142.43,1.6429999999999998,7
1/1/2005,16:00:00,140.48,1.9343491207034373,7
1/1/2005,17:00:00,168.14,2.743149120703438,11
1/1/2005,18:00:00,208.79,3.5629999999999997,16
1/1/2005,19:00:00,180.49,2.6399999999999992,11
1/1/2005,20:00:00,161.01,1.9169999999999996,8
1/1/2005,21:00:00,135.11096505162826,1.7916982414068747,8
1/1/2005,22:00:00,134.84,1.2164912070343725,6
1/1/2005,23:00:00,111.53859676992323,1.1691420863309352,5
1/2/2005,0:00:00,114.20096505162829,1.0128403277378102,5
1/2/2005,1:00:00,99.59289515488483,1.3400857285600098,4
1/2/2005,2:00:00,90.04,1.24083459319501,3
1/2/2005,3:00:00,132.59,1.209284172661871,4
1/2/2005,4:00:00,84.96,1.2809746251846457,3
1/2/2005,5:00:00,83.24,1.0818008717198846,2
1/2/2005,6:00:00,84.99,1.1874691980977439,2
1/2/2005,7:00:00,84.41,1.10020194047527,2
1/2/2005,8:00:00,87.27,1.234924302585582,3
1/2/2005,9:00:00,104.08,1.0919824140687449,3
1/2/2005,10:00:00,119.08,1.2522841726618712,4
1/2/2005,11:00:00,143.47,1.5860473621103117,7
1/2/2005,12:00:00,144.95,1.733745603517186,7
1/2/2005,13:00:00,168.54,2.592999999999998,9
1/2/2005,14:00:00,140.85833333333335,1.9730473621103124,6
1/2/2005,15:00:00,118.20833333333334,1.8221894484412473,5
1/2/2005,16:00:00,157.51,2.3846982414068725,10
1/2/2005,17:00:00,159.26,2.306999999999999,8
1/2/2005,18:00:00,162.43,2.195999999999999,8
1/2/2005,19:00:00,158.26,2.2426982414068735,10
1/2/2005,20:00:00,150.99,2.925349120703436,12
1/2/2005,21:00:00,153.67,2.2653684183088316,7
1/2/2005,22:00:00,153.32,2.2863684183088315,7
1/2/2005,23:00:00,153.77,2.287368418308832,7
1/3/2005,0:00:00,153.56,2.158368418308831,7
1/3/2005,1:00:00,153.77,2.2653684183088316,7
1/3/2005,2:00:00,136.11,2.0463684183088313,7
1/3/2005,3:00:00,134.37,2.000779889132172,7
1/3/2005,4:00:00,127.97,2.044129009835611,7
1/3/2005,5:00:00,88.5125,1.7661290098356104,7
1/3/2005,6:00:00,121.08,1.9688272512424851,7
1/3/2005,7:00:00,133.89,2.0327798891321724,7
1/3/2005,8:00:00,154.11,2.2863684183088315,7
1/3/2005,9:00:00,154.6,2.2863684183088315,7
1/3/2005,10:00:00,135.84,1.999779889132172,7
1/3/2005,11:00:00,127.04,2.044129009835611,7
1/3/2005,12:00:00,122.05,1.965478130539048,7
1/3/2005,13:00:00,108.365,1.9352710961665454,7
1/3/2005,14:00:00,112.58,1.9362237340562336,7
1/3/2005,15:00:00,129.35,2.035779889132173,7
1/3/2005,16:00:00,131.12,2.0177798891321723,7
1/3/2005,17:00:00,153.77,2.287368418308832,7
1/3/2005,18:00:00,153.33,2.2863684183088315,7
1/3/2005,19:00:00,154.84,2.2863684183088315,7
1/3/2005,20:00:00,153.93,2.2863684183088315,7
1/3/2005,21:00:00,153.37,2.2863684183088315,7
1/3/2005,22:00:00,125.65,2.032129009835611,7
1/3/2005,23:00:00,124.01,1.9844781305390478,7
1/4/2005,0:00:00,107.45871476301258,1.785176371945922,7
1/4/2005,1:00:00,88.64416666666666,1.7794781305390475,7
1/4/2005,2:00:00,88.3525,1.7671290098356105,7
1/4/2005,3:00:00,134.37,2.000779889132172,7
1/4/2005,4:00:00,89.3975,1.6405997701838535,7
1/4/2005,5:00:00,87.5975,1.6037298161470823,7
1/4/2005,6:00:00,96.54774971138427,1.7738272512424844,7
1/4/2005,7:00:00,118.72,1.9648272512424851,7
1/4/2005,8:00:00,153.74,2.2863684183088315,7
1/4/2005,9:00:00,154.14,2.2863684183088315,7
1/4/2005,10:00:00,153.77,2.287368418308832,7
1/4/2005,11:00:00,154.26,2.2863684183088315,7
1/4/2005,12:00:00,153.18,2.2863684183088315,7
1/4/2005,13:00:00,154.06,2.1593684183088313,7
1/4/2005,14:00:00,148.65,2.1263684183088305,7
1/4/2005,15:00:00,153.77,2.2653684183088316,7
1/4/2005,16:00:00,133.94,2.0337798891321723,7
1/4/2005,17:00:00,154.63,2.2863684183088315,7
1/4/2005,18:00:00,154.23,2.2813684183088316,7
1/4/2005,19:00:00,153.77,2.287368418308832,7
1/4/2005,20:00:00,154.11,2.2863684183088315,7
1/4/2005,21:00:00,153.32,2.2863684183088315,7
1/4/2005,22:00:00,140.15,2.0463684183088313,7
1/4/2005,23:00:00,116.07,1.951525492649359,7
1/5/2005,0:00:00,122.05,1.965478130539048,7
1/5/2005,1:00:00,90.94193010325657,1.8633788968824945,5
1/5/2005,2:00:00,98.45289515488483,2.0331642436051154,8
1/5/2005,3:00:00,122.97096505162828,1.654349120703437,8
1/5/2005,4:00:00,100.72,1.4213491207034368,7
1/5/2005,5:00:00,93.24096505162828,1.358792965627498,6
1/5/2005,6:00:00,105.08096505162827,1.3586982414068738,8
1/5/2005,7:00:00,130.59,2.011999999999999,11
1/5/2005,8:00:00,183.69,3.934000000000001,16
1/5/2005,9:00:00,203.28,4.945999999999999,21
1/5/2005,10:00:00,227.21,4.503999999999999,19
1/5/2005,11:00:00,221.96,5.229000000000001,23
1/5/2005,12:00:00,232.48,5.643000000000003,25
1/5/2005,13:00:00,196.81400000000002,5.536000000000002,25
1/5/2005,14:00:00,146.21,3.1260947242206227,13
1/5/2005,15:00:00,120.47583333333334,2.7532613908872894,13
1/5/2005,16:00:00,130.58,2.813610511590727,13
1/5/2005,17:00:00,137.83096505162828,2.8099596322941642,13
1/5/2005,18:00:00,129.95596505162825,2.74726139088729,13
1/5/2005,19:00:00,131.765,3.198,15
1/5/2005,20:00:00,123.5725,3.1430000000000007,14
1/5/2005,21:00:00,121.15763171829494,2.786698241406875,11
1/5/2005,22:00:00,114.73060606060604,2.3541824540367684,9
1/5/2005,23:00:00,99.57571428571427,1.8748579773450944,5
1/6/2005,0:00:00,96.27282525814137,1.9012032852013738,5
1/6/2005,1:00:00,95.95896505162827,1.8960757364711265,5
1/6/2005,2:00:00,92.38482525814138,1.701265932416935,5
1/6/2005,3:00:00,117.01,1.4768403277378106,3
1/6/2005,4:00:00,68.57,0.9853627256416471,2
1/6/2005,5:00:00,71.16,1.1249892854974175,3
1/6/2005,6:00:00,72.39,1.016455259382886,1
1/6/2005,7:00:00,73.44,1.0229162381083987,2
1/6/2005,8:00:00,93.34096505162826,1.2731655379694258,4
1/6/2005,9:00:00,88.26386020651309,1.9353651116985207,6
1/6/2005,10:00:00,95.26519353984642,1.9483558940726204,5
1/6/2005,11:00:00,107.77929838496162,1.8769117955635495,6
1/6/2005,12:00:00,104.97263171829495,1.8874587330135895,5
1/6/2005,13:00:00,118.83166666666666,2.185885211144808,8
1/6/2005,14:00:00,107.06096505162826,1.8484113709032777,6
1/6/2005,15:00:00,100.31187335448728,1.7645412780886403,6
1/6/2005,16:00:00,106.77456182155149,1.964549586997069,7
1/6/2005,17:00:00,116.3771212121212,2.0047695093924873,7
1/6/2005,18:00:00,123.04,2.372767760791365,8
1/6/2005,19:00:00,142.46,3.3069999999999995,12
1/6/2005,20:00:00,134.26,2.580499999999999,11
1/6/2005,21:00:00,122.63,2.255767760791366,8
1/6/2005,22:00:00,92.93289515488483,1.997278502198242,7
1/6/2005,23:00:00,91.90535742652897,1.9090690235690229,5
1/7/2005,0:00:00,76.66,1.324587888583143,4
1/7/2005,1:00:00,75.17,1.1736023201824517,3
1/7/2005,2:00:00,75.57,1.1777887210125264,3
1/7/2005,3:00:00,134.63,1.110982414068745,2
1/7/2005,4:00:00,74.84,1.0707454903412597,2
1/7/2005,5:00:00,54.95,0.9139163159668339,1
1/7/2005,6:00:00,66.52,0.9969151022039512,1
1/7/2005,7:00:00,76.11,1.1846051499733965,3
1/7/2005,8:00:00,98.91,1.5488079536370913,7
1/7/2005,9:00:00,133.05,3.1703491207034364,15
1/7/2005,10:00:00,129.88,2.210999999999999,9
1/7/2005,11:00:00,113.04193010325656,2.3148333333333313,10
1/7/2005,12:00:00,144.265,2.3679999999999977,10
1/7/2005,13:00:00,139.025,2.7651268984812147,11
1/7/2005,14:00:00,144.15,3.1326982414068723,13
1/7/2005,15:00:00,158.37,3.4440000000000013,14
1/7/2005,16:00:00,196.13,4.093,16
1/7/2005,17:00:00,184.34,4.069999999999999,16
1/7/2005,18:00:00,145.59,4.554923913043475,21
1/7/2005,19:00:00,151.17,4.560178458498022,22
1/7/2005,20:00:00,137.56,4.374149999999997,20
1/7/2005,21:00:00,131.36,3.9589999999999996,17
1/7/2005,22:00:00,129.41,3.4120000000000017,15
1/7/2005,23:00:00,112.48,2.7820000000000005,11
1/8/2005,0:00:00,122.91,3.1053491207034365,13
1/8/2005,1:00:00,129.69,1.4897929656274989,6
1/8/2005,2:00:00,79.24096505162828,1.3439128029373741,4
1/8/2005,3:00:00,134.61,1.3970947242206235,3
1/8/2005,4:00:00,79.84,1.1098883712297265,3
1/8/2005,5:00:00,81.38096505162827,1.1981223629927507,3
1/8/2005,6:00:00,93.62193010325656,1.2896546944262766,3
1/8/2005,7:00:00,99.02,1.4969511871983894,4
1/8/2005,8:00:00,116.83,2.2449999999999997,9
1/8/2005,9:00:00,136.78,3.3570000000000007,14
1/8/2005,10:00:00,141.07,2.480999999999999,11
1/8/2005,11:00:00,139.59153846153845,2.372015787370102,10
1/8/2005,12:00:00,148.07,2.3649999999999993,11
1/8/2005,13:00:00,155.68,2.809792965627498,13
1/8/2005,14:00:00,152.01,3.2553491207034373,14
1/8/2005,15:00:00,146.97,3.1173491207034356,12
1/8/2005,16:00:00,181.7,4.251999999999998,18
1/8/2005,17:00:00,185.62,4.188999999999998,17
1/8/2005,18:00:00,182.05,4.055,16
1/8/2005,19:00:00,176.37,4.123,17
1/8/2005,20:00:00,188.364,5.017000000000001,22
1/8/2005,21:00:00,147.61,3.198698241406875,13
1/8/2005,22:00:00,124.90393939393938,2.3753491207034356,9
1/8/2005,23:00:00,102.06371476301257,1.9522129084611097,6
1/9/2005,0:00:00,100.95096505162826,1.9170159909950828,6
1/9/2005,1:00:00,100.8847619047619,1.9424049548240192,5
1/9/2005,2:00:00,98.00444444444446,1.982696790586179,5
1/9/2005,3:00:00,114.13,1.5164034772182262,3
1/9/2005,4:00:00,67.17,1.0758314710573436,2
1/9/2005,5:00:00,55.5,1.087511474722661,1
1/9/2005,6:00:00,63.84,0.996422161792053,1
1/9/2005,7:00:00,55.59,1.0377909254477948,1
1/9/2005,8:00:00,67.77,1.0311579896146437,2
1/9/2005,9:00:00,69.72,1.0720313699617494,2
1/9/2005,10:00:00,75.325,1.1112184289835216,3
1/9/2005,11:00:00,106.83096505162827,1.9332611698519975,5
1/9/2005,12:00:00,115.18,2.1012076355582185,8
1/9/2005,13:00:00,111.13263171829495,2.0619058769650938,8
1/9/2005,14:00:00,116.42193010325656,2.623157873701038,12
1/9/2005,15:00:00,125.71166666666667,4.134349120703439,18
1/9/2005,16:00:00,116.00263171829494,2.146107433367031,8
1/9/2005,17:00:00,124.3,2.3049502148281356,8
1/9/2005,18:00:00,144.13,2.8369122701838525,14
1/9/2005,19:00:00,136.53,2.5283491207034348,9
1/9/2005,20:00:00,140.095,2.673198241406875,11
1/9/2005,21:00:00,129.56727272727272,2.4658491207034348,9
1/9/2005,22:00:00,101.39833333333334,1.9309594112588717,5
1/9/2005,23:00:00,102.01641959708282,1.930340852318147,7
1/10/2005,0:00:00,109.64,1.9801186300959244,7
1/10/2005,1:00:00,79.66289515488482,1.9202991606714637,7
1/10/2005,2:00:00,77.7,1.1334974123926669,3
1/10/2005,3:00:00,113.24,1.3422034372502,2
1/10/2005,4:00:00,62.51,1.0641387046553235,1
1/10/2005,5:00:00,63.49,1.020020637207799,1
1/10/2005,6:00:00,71.58,1.0914869820269901,3
1/10/2005,7:00:00,98.05096505162828,1.9778642336131105,6
1/10/2005,8:00:00,167.83,4.998119047619045,21
1/10/2005,9:00:00,170.05,5.018119047619043,21
1/10/2005,10:00:00,166.74,4.06,16
1/10/2005,11:00:00,166.41,4.083999999999999,16
1/10/2005,12:00:00,139.68,3.285349120703438,14
1/10/2005,13:00:00,180.52,4.638833333333331,20
1/10/2005,14:00:00,167.99,4.255999999999998,19
1/10/2005,15:00:00,149.68,4.154999999999998,19
1/10/2005,16:00:00,152.64,4.015999999999998,17
1/10/2005,17:00:00,136.37,4.026349120703437,17
1/10/2005,18:00:00,120.35,3.8173964828137485,17
1/10/2005,19:00:00,114.95,3.8590473621103096,16
1/10/2005,20:00:00,134.825,4.0009999999999994,17
1/10/2005,21:00:00,131.285,3.1935157873701034,14
1/10/2005,22:00:00,124.61929838496161,2.7499999999999996,11
1/10/2005,23:00:00,94.36386020651311,1.9359293814948055,7
1/11/2005,0:00:00,94.94289515488482,2.027046262989609,7
1/11/2005,1:00:00,85.06482525814137,1.9211655463507982,4
1/11/2005,2:00:00,76.83,1.2235447745029788,4
1/11/2005,3:00:00,117.13,1.267167088307377,2
1/11/2005,4:00:00,67.4,1.0615775790150472,2
1/11/2005,5:00:00,70.24,1.0309721173153263,2
1/11/2005,6:00:00,74.7,1.1114743711131354,3
1/11/2005,7:00:00,94.97526343658988,1.99060116708498,5
1/11/2005,8:00:00,172.12,4.123999999999998,19
1/11/2005,9:00:00,178.92,5.3267456035171845,26
1/11/2005,10:00:00,149.06,3.8880000000000012,15
1/11/2005,11:00:00,159.91,3.8520000000000016,15
1/11/2005,12:00:00,156.55,4.157396482813749,16
1/11/2005,13:00:00,147.23,3.650698241406875,16
1/11/2005,14:00:00,162.13,4.225999999999998,18
1/11/2005,15:00:00,153.69,4.312349120703436,18
1/11/2005,16:00:00,179.71,4.690999999999996,20
1/11/2005,17:00:00,158.89,4.185,17
1/11/2005,18:00:00,152.71,4.215999999999997,19
1/11/2005,19:00:00,151.87,4.237999999999996,19
1/11/2005,20:00:00,181.12375,5.243349120703434,24
1/11/2005,21:00:00,178.44375,4.157999999999998,18
1/11/2005,22:00:00,158.4,4.06,16
1/11/2005,23:00:00,172.91,3.950000000000001,16
1/12/2005,0:00:00,132.36060606060605,2.450999999999999,9
1/12/2005,1:00:00,131.5533333333333,2.6224760191846515,11
1/12/2005,2:00:00,127.08157111223433,2.321434427458033,9
1/12/2005,3:00:00,113.54096505162828,1.5342719540425245,4
1/12/2005,4:00:00,74.39,1.303658119870641,4
1/12/2005,5:00:00,76.26,1.3000218146291196,4
1/12/2005,6:00:00,101.21,1.8236899730215845,7
1/12/2005,7:00:00,103.09,2.5159999999999973,9
1/12/2005,8:00:00,140.17,3.94,17
1/12/2005,9:00:00,150.77,4.731999999999998,20
1/12/2005,10:00:00,166.71,4.273999999999997,19
1/12/2005,11:00:00,185.03,4.228999999999999,16
1/12/2005,12:00:00,190.42,4.181999999999999,17
1/12/2005,13:00:00,189.63,4.0496982414068725,17
1/12/2005,14:00:00,156.53,3.1473491207034368,15
1/12/2005,15:00:00,158.25,3.9486982414068734,18
1/12/2005,16:00:00,164.27,3.9823491207034367,17
1/12/2005,17:00:00,168.04,3.964349120703438,17
1/12/2005,18:00:00,193.12375,5.239698241406871,25
1/12/2005,19:00:00,179.4,6.231349120703439,28
1/12/2005,20:00:00,180.64,5.614745603517187,27
1/12/2005,21:00:00,175.9,5.079,23
1/12/2005,22:00:00,149.62,3.5370000000000026,15
1/12/2005,23:00:00,129.6316666666667,2.4779999999999998,11
1/13/2005,0:00:00,131.1783333333333,2.644698241406874,11
1/13/2005,1:00:00,121.21,2.357349120703435,10
1/13/2005,2:00:00,98.70193010325654,1.5386724312857407,6
1/13/2005,3:00:00,109.26193010325655,1.409887689848122,6
1/13/2005,4:00:00,84.39096505162829,1.2580820576355656,3
1/13/2005,5:00:00,77.58,1.220351287965587,3
1/13/2005,6:00:00,88.91193010325657,1.1471012031886882,3
1/13/2005,7:00:00,114.93,1.90676059152678,8
1/13/2005,8:00:00,141.88,3.8209999999999997,16
1/13/2005,9:00:00,153.17,5.075349120703438,23
1/13/2005,10:00:00,170.37,3.6600000000000033,15
1/13/2005,11:00:00,188.17,4.069,16
1/13/2005,12:00:00,163.41,3.0849999999999977,12
1/13/2005,13:00:00,116.8342983849616,2.359182454036769,11
1/13/2005,14:00:00,117.19096505162827,2.69444384492406,12
1/13/2005,15:00:00,129.39583333333334,2.772443844924061,14
1/13/2005,16:00:00,122.54083333333334,3.2463491207034383,15
1/13/2005,17:00:00,175.27,4.387999999999997,19
1/13/2005,18:00:00,174.51,5.666349120703437,26
1/13/2005,19:00:00,156.56,4.3199999999999985,19
1/13/2005,20:00:00,125.72929838496162,2.7953964828137488,13
1/13/2005,21:00:00,139.63,3.1610473621103097,12
1/13/2005,22:00:00,99.22096505162827,1.8200947242206247,7
1/13/2005,23:00:00,96.14096505162826,1.5803964828137496,7
1/14/2005,0:00:00,113.2438602065131,1.7133491207034377,8
1/14/2005,1:00:00,90.27289515488482,1.5965209832134295,6
1/14/2005,2:00:00,79.82,1.3591904950693827,4
1/14/2005,3:00:00,138.28,1.223698241406874,3
1/14/2005,4:00:00,77.93,1.3956014260648457,4
1/14/2005,5:00:00,107.92,1.4178403277378107,6
1/14/2005,6:00:00,115.12,1.4197929656274986,4
1/14/2005,7:00:00,110.61096505162827,1.637745603517187,7
1/14/2005,8:00:00,149.55,4.927,24
1/14/2005,9:00:00,145.54,3.866349120703436,16
1/14/2005,10:00:00,178.52,4.122698241406876,17
1/14/2005,11:00:00,190.79,4.004,17
1/14/2005,12:00:00,194.87,3.1590000000000007,14
1/14/2005,13:00:00,157.19,3.928349120703438,17
1/14/2005,14:00:00,137.365,3.0143491207034376,15
1/14/2005,15:00:00,123.48,2.7680473621103108,14
1/14/2005,16:00:00,143.575,3.7549999999999994,16
1/14/2005,17:00:00,192.33,5.3629999999999995,24
1/14/2005,18:00:00,170.85,5.145698241406875,26
1/14/2005,19:00:00,150.77,5.238349120703438,26
1/14/2005,20:00:00,152.38,5.121349120703437,25
1/14/2005,21:00:00,146.69,4.058396482813749,18
1/14/2005,22:00:00,106.42096505162829,1.5695385691446841,6
1/14/2005,23:00:00,88.34158061953931,1.588743005595524,6
1/15/2005,0:00:00,111.01,1.603506195043966,7
1/15/2005,1:00:00,108.88096505162827,1.5584438449240614,7
1/15/2005,2:00:00,111.37,1.2605385691446849,6
1/15/2005,3:00:00,125.57,1.3797753796962438,5
1/15/2005,4:00:00,119.06,1.3681245003996807,4
1/15/2005,5:00:00,79.57,1.2746323387540495,3
1/15/2005,6:00:00,70.43,1.1236850256954052,2
1/15/2005,7:00:00,79.0,1.3259984227532096,4
1/15/2005,8:00:00,103.73096505162826,2.1466666666666647,9
1/15/2005,9:00:00,117.77,2.2999999999999985,10
1/15/2005,10:00:00,128.44,2.304999999999998,10
1/15/2005,11:00:00,143.21,2.1809999999999983,9
1/15/2005,12:00:00,141.98,2.7540000000000004,11
1/15/2005,13:00:00,151.87,3.2670000000000017,15
1/15/2005,14:00:00,195.01,4.145,18
1/15/2005,15:00:00,159.54,2.8240000000000007,12
1/15/2005,16:00:00,149.25,2.5416982414068734,11
1/15/2005,17:00:00,159.01,3.2890000000000015,15
1/15/2005,18:00:00,177.86,3.9836982414068727,17
